"visitor_id","visit_date","utm_source","utm_medium","utm_campaign","lead_id","created_at","amount","closing_reason","status_id"
"2e108d2442e5936fcaebf84b6be5f713c911734b",2023-06-16 19:00:15.733,vk,cpc,prof-java,"29473491",2023-06-16 22:01:19.000,0,Не реализовано,143
dde56236e8bc92e2a297facddb1a0de48144afe2,2023-06-20 01:54:59.529,vc,cpp,dod-professions,"60025973",2023-06-20 04:55:54.000,0,Не реализовано,143
b76fa14f761471fb922977f0e1f4b694ffb66481,2023-06-20 07:38:47.605,admitad,cpa,admitad,"67749277",2023-06-23 10:25:29.000,0,Не реализовано,143
a58e073a267c46a031b013f9844a86dca1668297,2023-06-20 20:13:37.732,instagram,social,prof-qa-auto,"34073400",2023-06-20 23:26:31.000,0,Не реализовано,143
"8b43f2456ae37a41b6bc0cc11b51582219bec1e4",2023-06-21 13:55:21.756,telegram,cpp,prof-python,"47021292",2023-06-21 16:56:11.000,0,Не реализовано,143
"5f9ac8ae35c2b993d6d1a97a959318dac7578873",2023-06-23 13:53:20.475,admitad,cpa,admitad,"66556708",2023-06-23 17:04:56.000,0,Не реализовано,143
b8600d027de4bf2c09ead4565e05b9e5f0d5d4d4,2023-06-23 17:25:25.333,telegram,cpp,prof-java,"9370185",2023-06-23 20:34:33.000,0,Не реализовано,143
"08cb38ab281e2f8391287083cae8740df73c29eb",2023-06-24 03:23:44.438,vk,social,hexlet-blog,"17150278",2023-06-24 06:16:21.000,0,Не реализовано,143
fa0fe24eaab78db44a7c16b270b7dff1031a114b,2023-06-24 12:42:51.316,admitad,cpa,admitad,"2953028",2023-06-24 15:45:57.000,0,Не реализовано,143
cc5f8ef92f0c1cee939a164f40dfe7a90ef01053,2023-06-24 14:35:44.136,admitad,cpa,admitad,"49633586",2023-06-24 17:57:05.000,0,Не реализовано,143
b387b243ea2687e294bd750c012243ec17ba29d3,2023-06-28 17:22:13.882,vk,cpc,freemium-python,"35549914",2023-06-28 20:27:09.000,0,Не реализовано,143
"83dd3e54032e458f224d106e029ec54ff60c3a46",2023-06-29 02:09:25.625,vk,cpc,prof-frontend,"67238176",2023-06-29 05:10:30.000,0,Не реализовано,143
e90a33e933c2e2c883dd47cc983d64acef38fca6,2023-06-30 03:59:14.190,vk,cpc,freemium-python,"63717258",2023-06-30 07:01:16.000,0,Не реализовано,143
"5ea70317abdc82e1d8052906ecc6f0400ec31b0c",2023-06-30 09:02:03.996,telegram,cpp,prof-java,"30382115",2023-06-30 12:02:50.000,0,Не реализовано,143
aed6ced9ffd2c5bffd1c1bd7f1f298c90e8b7424,2023-06-30 09:39:24.648,vk,cpc,prof-frontend,"63774047",2023-06-30 12:41:58.000,0,Не реализовано,143
"35cf597177454e66816193daf5227e5e94de6b9c",2023-06-30 20:37:10.521,telegram,cpp,prof-python,"64625882",2023-06-30 23:38:02.000,0,Не реализовано,143
c4a47e135a9d9dce9b5ee16318d18a17da072c7e,2023-06-01 00:13:36.964,zen,social,prof-backend,,,,,
"31c4137d600f09afe01aaf4311ca0fd139616936",2023-06-01 00:26:09.535,twitter,social,promo,,,,,
a267d2aa346428c883918a8d52cbc4f27a6a90b9,2023-06-01 00:27:01.947,vk,cpm,prof-data-analytics,,,,,
"2bf1e8231b2e558765c372912ec246aaf37a0f82",2023-06-01 00:44:27.943,vk,cpc,prof-python,,,,,
"206faf6f2afb23aea2a8cc5b5f820c57fede4563",2023-06-01 00:54:47.387,zen,social,hexlet-blog,,,,,
"54046b91498cd42904dd969c44d16ada4a5c4552",2023-06-01 01:59:08.543,telegram,cpp,base-python,,,,,
"1a47f7f4a168e067e77fa8229d995dbce0bea76b",2023-06-01 02:16:59.321,vk-senler,cpc,freemium,,,,,
f6d55319af80d5d9473787e370a721ef2a3511a0,2023-06-01 02:28:30.567,telegram,cpp,base-java,,,,,
"0dcfc900dc70c107c8b94eae4c100631a28e2e45",2023-06-01 02:29:05.857,zen,social,prof-backend,,,,,
d14e316eaa62a5a022693ff099d0e5e8c5768984,2023-06-01 02:30:15.268,zen,social,prof-frontend,,,,,
e1b3fc25d425f72392be779fb469c254727e2477,2023-06-01 03:15:46.590,vk,cpc,freemium-frontend,,,,,
"2e9392b9b7d093e7ae1eddb5c3e6e767d430be17",2023-06-01 03:21:30.911,zen,social,hexlet-blog,,,,,
"328dec40a5ffbd417ff5f9668ea432dea503ba97",2023-06-01 03:31:45.734,vk,cpc,prof-java,,,,,
"8102884096fcb40edf1873d0fa8286959b1eac6f",2023-06-01 03:47:48.264,zen,social,prof-backend,,,,,
"11ea7ad8bf19625382099de469649ed875a8f907",2023-06-01 04:01:58.935,admitad,cpa,admitad,,,,,
a6e6bac94ed6685c68c8763f4dd79758ef22439c,2023-06-01 04:03:03.259,vk,cpc,prof-java,,,,,
cb6aa60cb52de723eb8b3d2781d0fa66b7bd75e1,2023-06-01 04:07:34.962,twitter,social,hexlet-blog,,,,,
"920fad00452b8fc4e3d792e06ac84b03a9c944db",2023-06-01 04:16:17.596,admitad,cpa,admitad,,,,,
"08cf8cc2e67868ec12554733368954ee78862c69",2023-06-01 04:24:43.393,zen,social,hexlet-blog,,,,,
efe6ea5357a2da2255b5e5bc0d9ddcd5b1d38f7a,2023-06-01 04:58:44.081,vk,cpc,prof-java,,,,,
d63b779932d8cef834c5558794233bdc6bc13b1d,2023-06-01 05:02:11.944,telegram,social,course_completed,,,,,
"3a0033aeb2ac25a5c48b3286df2eb15a8f828345",2023-06-01 05:04:53.149,vk,cpp,intensive-python,,,,,
"47fb3ed809031e2d710efb9d0dfcd6b5aab8bb2d",2023-06-01 05:50:18.671,telegram,cpp,base-java,,,,,
cfe9a00250d069822fc28c03c6072112497e643b,2023-06-01 05:50:59.868,admitad,cpa,admitad,,,,,
c8c6d3b37cf8c8ec7282c8e480a16a8a0f126804,2023-06-01 05:51:47.754,admitad,cpa,admitad,,,,,
b2358cde9d60abdbb98f95caf3a57b31107ef6b2,2023-06-01 05:56:59.077,admitad,cpa,admitad,,,,,
"1d0354d8db332ab4ca3e2369deefe77973cfd804",2023-06-01 06:01:17.644,admitad,cpa,admitad,,,,,
"13c2348857457ca3775914799d2d9f7cdb56ee38",2023-06-01 06:13:24.343,admitad,cpa,admitad,,,,,
f58f3961c49bbe47f81a843dfd0e75ab7de4b79e,2023-06-01 06:35:22.547,telegram,cpp,base-java,,,,,
e12f666f225f34ecbe74ed372d1e6418d22892e8,2023-06-01 06:42:05.652,admitad,cpa,admitad,,,,,
f7bf77463336fb6241d318685ae216ad60ef171a,2023-06-01 06:51:43.057,vk,social,all-courses,,,,,
"29a1c22ec107626e1646483a8852df58bed02c54",2023-06-01 06:58:10.954,admitad,cpa,admitad,,,,,
"795f9c0bbf2d759fb6c2f95593836c94c2c7531a",2023-06-01 07:04:49.486,twitter.com,social,buffer,,,,,
f1728cbe16d7d9888c4b12c532440e4eb637558b,2023-06-01 07:13:03.710,vk,cpc,prof-java,,,,,
"4e5858c57fbfff5bf962cc46ced2240b93fb6a29",2023-06-01 07:23:38.544,vk,cpc,freemium-java,,,,,
ef9c474c9de21b1f652a4a3db3384c8b200cd8ac,2023-06-01 07:31:30.693,zen,social,prof-frontend,,,,,
"4b9b70d2016fe9e8b076af2d7a039260c0752456",2023-06-01 07:52:37.666,vk,cpc,base-python,,,,,
b2028e9b5bb1c96f5167d2e5ba63c64aeaa3d642,2023-06-01 07:56:28.455,admitad,cpa,admitad,,,,,
"9d01668cc64fe503308e740809d29aebd733e49a",2023-06-01 07:59:17.580,vk,cpc,prof-java,,,,,
"90fb1fe677ad0e66913b496066d08d70f190fd8f",2023-06-01 08:00:44.617,telegram,cpp,dod-java,,,,,
"3b108d72f23958ba33045d609fd8fae024525be8",2023-06-01 08:14:01.177,vk,cpc,freemium-frontend,,,,,
"12cf816f2007e536c99f32a84bd4eebe24c8f094",2023-06-01 08:15:06.159,telegram,cpp,base-java,,,,,
"7052b02c08541cfaef6cb03941e5594cfc1694eb",2023-06-01 08:24:25.978,telegram,cpp,base-java,,,,,
a4d62dc38c3d6b0f653f0b9e4598fbbf917696bc,2023-06-01 08:25:16.487,admitad,cpa,admitad,,,,,
"6acb41dbb7b58ca0cca5ee9b871621eaa91ceaa6",2023-06-01 08:25:33.311,admitad,cpa,admitad,,,,,
"91334568e5e52b40465e51faf55f4e4c055668a9",2023-06-01 08:26:57.221,admitad,cpa,admitad,,,,,
"94c5e3d318872c1abe8c028822b4e8a8003bf513",2023-06-01 08:27:04.500,telegram,cpp,base-java,,,,,
"2d1651cabba4aa70aaba70b5279e06c9abab65fd",2023-06-01 08:32:01.689,telegram,cpp,base-python,,,,,
"104a9466f2011f28d0fc8db7d263b6b53a922a87",2023-06-01 08:33:25.287,vk,cpc,freemium-frontend,,,,,
"3020915521e15ea5e4954bcfbf4c579c6d1ef14d",2023-06-01 08:36:36.214,vk,cpc,freemium-frontend,,,,,
"02bd2011e4dc37b96087ffd10bdd1e8cf346e7ab",2023-06-01 08:42:27.105,telegram,cpp,base-java,,,,,
"1778ebc96f85afaf693a20b8a1c5c09ab9914faf",2023-06-01 08:44:20.792,telegram,cpp,base-python,,,,,
daa2ac659a11555f43d40e1ac4c31b9e5cf7abfc,2023-06-01 08:45:06.386,telegram,cpp,base-python,,,,,
"0f9e5c37b993b6210f7c248e434362b1f4e79aa2",2023-06-01 08:45:16.632,telegram,cpp,base-python,,,,,
c59c71d6c889f766a0c1d0a7b3689e8a8bc6d7ee,2023-06-01 08:47:40.853,zen,social,prof-backend,,,,,
"3f405548da645043ff1d8ff81e52b478687f4136",2023-06-01 08:48:21.584,admitad,cpa,admitad,,,,,
c2461e3be27c965c5252e9994f02fe93b094e2be,2023-06-01 09:02:00.000,yandex,cpc,freemium,,,,,
b67d341a5d704dee8c328d31854fd5ff4bc77e12,2023-06-01 09:04:12.631,admitad,cpa,admitad,,,,,
"171a998129092d8fa326ca035512d6f8813f0b9c",2023-06-01 09:05:13.796,vk-senler,cpc,freemium,,,,,
"4c7d40251751da81b2ff3c3c5524769e865edb20",2023-06-01 09:15:04.715,telegram,cpp,base-java,,,,,
"56aaafbacdedac24d1cab1073fa466a4ba241283",2023-06-01 09:33:25.561,vk,cpm,prof-data-analytics,,,,,
"87416f3dd3d8aa496feefd048b8af2e50ae96d82",2023-06-01 09:34:24.323,admitad,cpa,admitad,,,,,
"952b673eb1628080a5b1794d14ebdbbec504fa88",2023-06-01 09:36:47.802,admitad,cpa,admitad,,,,,
e36af40d64882e970171846eadcaf0a97bb6dcff,2023-06-01 09:37:17.472,telegram,cpp,base-python,,,,,
"6275ba1c37fb9ad19cd9a5ec627b84ed9e427db4",2023-06-01 09:37:48.893,admitad,cpa,admitad,,,,,
e3130cf88806db4b249c7eb59bcc8b7c5f695102,2023-06-01 09:41:34.535,admitad,cpa,admitad,,,,,
c88355d6e9fc9721004c90e8c74d7e52a834f26c,2023-06-01 09:50:39.162,telegram,cpp,base-java,,,,,
"4d340af7f2b007f2ab2484874e2aa9f740619db8",2023-06-01 09:54:43.637,telegram,cpp,base-java,,,,,
c8a96d1e25931fdc34e1871cb275dae5033be2b8,2023-06-01 09:56:16.859,telegram,cpp,base-java,,,,,
"101bf79a66b708df4a369885a834ca45ca2b4c82",2023-06-01 09:58:45.736,telegram,cpp,base-java,,,,,
c73dd00ce814a54039725ac4322d02454ea67cf9,2023-06-01 10:00:14.400,telegram,cpp,base-java,,,,,
f0f4e22f2fed29f3dea46e3359729b990488df03,2023-06-01 10:02:17.458,telegram,cpp,dod-php,,,,,
e662876f8e9949f36faf2ae4bc96e0dfdf537d58,2023-06-01 10:05:53.614,telegram,cpp,base-java,,,,,
dd71ba498ba79685669948ddbf18905eedba4a9b,2023-06-01 10:13:15.213,telegram,cpp,base-java,,,,,
"9d93f209cad3a93f37d428bd20e6463737998356",2023-06-01 10:14:23.252,telegram,cpp,dod-java,,,,,
"8363f429c1b11aedd2b0158b125a1b99fbd16d0f",2023-06-01 10:24:11.338,telegram,cpp,base-java,,,,,
"136b5b2617a0dd6464ebc33f2c106d5dc108c9fc",2023-06-01 10:26:47.083,telegram,cpp,base-java,,,,,
eefff2ebf2c287058b2a7faa42a02e7a8ac7f80b,2023-06-01 10:35:57.951,vk,social,hexlet-blog,,,,,
ecaafa7abdcbcc5f0a09d94d23d5e247032cca66,2023-06-01 10:47:48.544,Yandex,cpm,"01097402",,,,,
"2d3d2c9e076ecc66c38c573de8628330b6ee6c71",2023-06-01 10:47:54.064,vk,cpc,prof-java,,,,,
db5a557b355b7570141a8ffb1b1b26abfeac48aa,2023-06-01 10:48:32.408,admitad,cpa,admitad,,,,,
"67f839b4e0dd9cabc4a76a753516dcccb9c9483e",2023-06-01 10:53:06.040,telegram,cpp,base-python,,,,,
"4112de8b2195fa0cb1490d5645de58d10bf845ea",2023-06-01 10:54:44.384,admitad,cpa,admitad,,,,,
"97d65a9eb0745e0b94f6b50568e0dc381954f412",2023-06-01 10:54:52.417,admitad,cpa,admitad,,,,,
e4badfa6456938f13a41059d6fe236577be4cc34,2023-06-01 10:55:01.479,vk-senler,cpc,freemium,,,,,
"0cd3f0c987d20f0eec8faaefb95b79e14fde1eb4",2023-06-01 11:05:22.269,telegram,cpp,base-python,,,,,
"0d3ecde1e85d28d33f58cc2bb5ec10cb08ed6725",2023-06-01 11:12:48.134,telegram,cpp,base-python,,,,,
"7dd1e4fc60644bd4b889a3998b1fc6c837513ff5",2023-06-01 11:14:32.728,telegram,cpp,base-python,,,,,
"715962b08316f959a13b48e48405fc9d3748027c",2023-06-01 11:22:48.456,vk-senler,cpc,freemium,,,,,
eee4c79cc69e47b50598be7e7793e2dbe6fd12bb,2023-06-01 11:26:13.542,admitad,cpa,admitad,,,,,
"8e1c4440cd4ac847cae6640d0f6bef7035d5884c",2023-06-01 11:31:24.740,telegram,cpp,base-python,,,,,
bf71cca157edd523e8d517aa8bb79269c0897e3c,2023-06-01 11:34:05.586,tproger,cpc,dod-frontend,,,,,
"0796e17fd29999a1046fe822e9d4040799fc022e",2023-06-01 11:34:27.557,zen,social,hexlet-blog,,,,,
"8418c3a8ce8be2535397a47e7b416053cf0bdba9",2023-06-01 11:36:48.210,telegram,cpp,base-python,,,,,
"927e0b4fa70710d18f10d9762e5f6a790981463e",2023-06-01 11:39:57.298,vk,cpc,freemium-frontend,,,,,
ec05b507540b2cef6e6aef454cc38e5ff1bb02f3,2023-06-01 11:43:00.280,telegram,cpp,base-java,,,,,
"9570700f7afe4dd43fa5991c588870d8fd9ddd76",2023-06-01 11:50:43.178,admitad,cpa,admitad,,,,,
"1ad3d451205662b05133ee5ff4906cf0a9f3d892",2023-06-01 11:51:43.723,admitad,cpa,admitad,,,,,
"00d7bcfd346d4fa514b4d5d2a0a0ea64c84c4dbd",2023-06-01 11:53:41.283,telegram,cpp,base-java,,,,,
"9c5b74178ef8c42328b4142ca02dbac30395c85b",2023-06-01 11:55:26.801,admitad,cpa,admitad,,,,,
"000f477073cd1a61a4702e172cbca9fc256e9498",2023-06-01 12:01:09.678,telegram,cpp,base-java,,,,,
"4ebe353b9f494ac9d137835af34572f954c5c4cf",2023-06-01 12:06:20.248,vk,social,general,,,,,
"59ec201e8595b4b6137463c363954d182a6d840b",2023-06-01 12:10:52.038,google,cpc,frontend,,,,,
"747168de9d79cd581b6cb5dafd89b212c95883d9",2023-06-01 12:11:02.753,vk,cpc,prof-python,,,,,
e970f34abec1810d508a0c19110517e95bb9bae9,2023-06-01 12:12:08.319,google,cpc,frontend,,,,,
"4f6b64c213dcba6f796ef6756fbd585d3c27a742",2023-06-01 12:20:08.989,admitad,cpa,admitad,,,,,
"0ce1e96b62d9e7acbcec271a00ddaba438f21f9d",2023-06-01 12:22:00.777,telegram,cpp,base-python,,,,,
bb3712a5fb58649c17d00f6892bc449fff225161,2023-06-01 12:23:08.044,telegram,cpp,base-python,,,,,
"75f1f9bef4ca4d5b5ecee4cd4ecf225a4a2c9caf",2023-06-01 12:23:59.318,telegram,cpp,base-python,,,,,
"0b5ef6cd382a4e29772c1af97bdca08c28ace79e",2023-06-01 12:27:21.527,zen,social,hexlet-blog,,,,,
"9314ccaf70bc74c431cf19cbaf07d4e8f7cd7620",2023-06-01 12:30:31.384,twitter,social,devushki_v_it,,,,,
"5e3c96ba357625ae16c6b32d56fa5ae1dfbe633a",2023-06-01 12:37:16.123,telegram,cpp,base-python,,,,,
"514cdc1e3c07d4912bd1604d928d281a4f9e94d5",2023-06-01 12:38:24.778,telegram,cpp,base-python,,,,,
"514cdc1e3c07d4912bd1604d928d281a4f9e94d5",2023-06-01 12:38:24.778,telegram,cpp,base-python,,,,,
"6b9245337cbab8e2082b7332c96f4f3595d9e123",2023-06-01 12:39:01.603,vk,cpc,base-python,,,,,
"6b9245337cbab8e2082b7332c96f4f3595d9e123",2023-06-01 12:39:01.603,vk,cpc,base-python,,,,,
f879442134601e160af67bc0d52e8c3624aa6d2e,2023-06-01 12:40:03.299,telegram,cpp,base-python,,,,,
"699f025b7ee69af74a3434c9c8acbe0b69e509e0",2023-06-01 12:40:26.356,admitad,cpa,admitad,,,,,
"699f025b7ee69af74a3434c9c8acbe0b69e509e0",2023-06-01 12:40:26.356,admitad,cpa,admitad,,,,,
"99207861c603a2476c9c52d7b21531d00ce95775",2023-06-01 12:44:23.099,admitad,cpa,admitad,,,,,
f097f63da25d93bce637e020674c1c5c01881f69,2023-06-01 12:45:45.603,telegram,cpp,base-python,,,,,
f097f63da25d93bce637e020674c1c5c01881f69,2023-06-01 12:45:45.603,telegram,cpp,base-python,,,,,
"185a65344e3c81636f9d3740ab6a9a67e6eb3388",2023-06-01 12:48:33.456,telegram,cpp,base-java,,,,,
f403290d7f88102926ae89f76e1f88d7c74316f3,2023-06-01 12:51:27.260,admitad,cpa,admitad,,,,,
"9a555d16c840ad012c2217dc180148a46ff8b749",2023-06-01 12:51:58.536,vk,social,hexlet.io/my,,,,,
"92158cec62aae4fe7c4d13ca5021db2f30b3a088",2023-06-01 13:01:13.941,admitad,cpa,admitad,,,,,
"2017e94777a263f5a03abcb1b0ec9c0efa39451e",2023-06-01 13:02:00.919,vk,cpc,freemium-frontend,,,,,
"06050a85f6a390aa9b761372de4f1282456f4636",2023-06-01 13:02:26.147,telegram,cpp,base-python,,,,,
"06050a85f6a390aa9b761372de4f1282456f4636",2023-06-01 13:02:26.147,telegram,cpp,base-python,,,,,
"401e80ee37e6324e4ba56709f6eac82eada0d6f2",2023-06-01 13:03:51.312,tproger,cpc,dod-frontend,,,,,
"4472814550bd99c0ac92a97e81a1ccbd4091d3a3",2023-06-01 13:05:20.905,telegram,cpp,base-python,,,,,
"4472814550bd99c0ac92a97e81a1ccbd4091d3a3",2023-06-01 13:05:20.905,telegram,cpp,base-python,,,,,
"4af919f8629f6e95ff594b5ddea5c3a079f8c885",2023-06-01 13:05:52.595,zen,social,hexlet-blog,,,,,
d50beaeb7a1644e89dfe2c33d00ffaad87c86e23,2023-06-01 13:06:09.294,admitad,cpa,admitad,,,,,
"675179ee98911540b74928f6f27a3d929de8e308",2023-06-01 13:15:03.166,telegram,cpp,base-python,,,,,
"9353552be5d9797a920ed780afa2a3e24969636f",2023-06-01 13:16:00.000,yandex,cpc,prof-frontend,,,,,
a770863292eca5654c4c042772b9b6beaedb0129,2023-06-01 13:19:15.031,telegram,cpp,base-python,,,,,
"2add6ad15e6347edf7186f7ec4a4eb113faa16ec",2023-06-01 13:20:38.166,telegram,cpp,base-python,,,,,
f9ff258e332d4149940160760885b3f05da98fd9,2023-06-01 13:22:27.822,zen,social,prof-frontend,,,,,
"25cb5b21ab0138d482ba75d3ed02ff87b3a45ee5",2023-06-01 13:26:11.121,telegram,cpp,base-python,,,,,
"25cb5b21ab0138d482ba75d3ed02ff87b3a45ee5",2023-06-01 13:26:11.121,telegram,cpp,base-python,,,,,
"7b4087bced0c509c17ad13bd9206f8372fb14735",2023-06-01 13:29:38.116,admitad,cpa,admitad,,,,,
"445209f62c3abc3861934ab2408e0bdef8884430",2023-06-01 13:30:54.727,telegram,cpp,base-python,,,,,
"1df06cbb47422efb8f603e94140e03f5d2b96227",2023-06-01 13:33:40.678,telegram,cpp,base-java,,,,,
"1df06cbb47422efb8f603e94140e03f5d2b96227",2023-06-01 13:33:40.678,telegram,cpp,base-java,,,,,
b05d6a9b7e88bc10e8b5e63ad29401beb3fe311b,2023-06-01 13:35:38.866,admitad,cpa,admitad,,,,,
b05d6a9b7e88bc10e8b5e63ad29401beb3fe311b,2023-06-01 13:35:38.866,admitad,cpa,admitad,,,,,
dbb4b2332efdfd700b601c537f33db5d2744f467,2023-06-01 13:37:47.555,admitad,cpa,admitad,,,,,
dbb4b2332efdfd700b601c537f33db5d2744f467,2023-06-01 13:37:47.555,admitad,cpa,admitad,,,,,
"5f145f321828c125fddbd2b003272474935f8209",2023-06-01 13:38:00.144,telegram,cpp,base-python,,,,,
"67d6e9f178dc663890a0b55cda61a663322dd413",2023-06-01 13:41:41.851,vk,cpp,intensive-python,,,,,
f68e1bb98be90376d297bd079fca0750fcaa3a2c,2023-06-01 13:44:02.606,zen,social,prof-frontend,,,,,
"34d12854209262f3910384b78d1cf3807ca1bce8",2023-06-01 13:45:24.268,admitad,cpa,admitad,,,,,
"3b9ffbf4d355423d965e018601c661c63e775029",2023-06-01 13:49:26.499,telegram,cpp,base-python,,,,,
"975c6f7fd364d10fbaa69420774e29d2c5de35a3",2023-06-01 13:49:53.489,admitad,cpa,admitad,,,,,
"075eef90e01c523efdf5c5900142fb0da0ebbab3",2023-06-01 13:51:05.772,vk,cpc,base-python,,,,,
"162325a83ca7af3e79ddd93384cebc27a5c62dfa",2023-06-01 13:51:46.875,telegram,cpp,base-java,,,,,
d4e9424220050b70cbbfecfe7e1c5963b713c1bb,2023-06-01 13:52:48.264,vk,cpc,freemium-frontend,,,,,
"6d0e5ce261f66c9686dfd73f1e68cc1646d4925e",2023-06-01 13:55:30.269,vk,cpc,prof-python,,,,,
"6d0e5ce261f66c9686dfd73f1e68cc1646d4925e",2023-06-01 13:55:30.269,vk,cpc,prof-python,,,,,
fbca144413e9770175a20cfe3e9a7c9a55d09db8,2023-06-01 13:58:06.703,tproger,cpc,dod-frontend,,,,,
e7a390b1167f51a0cac2d30c8849c4639b68b7bc,2023-06-01 14:00:32.886,telegram,cpp,base-java,,,,,
"9ea2d8a1081af8e73b8833d9a343275ef6a20608",2023-06-01 14:00:57.284,admitad,cpa,admitad,,,,,
"21d6fbbf25043f8662b98fc4020a2e3f803d583a",2023-06-01 14:00:58.903,telegram,cpp,base-python,,,,,
"21d6fbbf25043f8662b98fc4020a2e3f803d583a",2023-06-01 14:00:58.903,telegram,cpp,base-python,,,,,
f231e591bbdc5960bfa43e7d14330d7df8d9c24e,2023-06-01 14:02:03.508,telegram,cpp,base-python,,,,,
f231e591bbdc5960bfa43e7d14330d7df8d9c24e,2023-06-01 14:02:03.508,telegram,cpp,base-python,,,,,
"2ae51c1703226af677149bd363fd54a5f97911c1",2023-06-01 14:02:39.932,telegram,cpp,base-python,,,,,
"89aad8decfb98ef66cbc66457fc0c1bca15e69ee",2023-06-01 14:04:10.625,telegram,cpp,base-java,,,,,
"9ff805cbcf0603ac144ae5412c669d5ba0729856",2023-06-01 14:04:40.695,tproger,cpc,dod-frontend,,,,,
"9ff805cbcf0603ac144ae5412c669d5ba0729856",2023-06-01 14:04:40.695,tproger,cpc,dod-frontend,,,,,
cc73878d3e82b738a7fd73e328eb4278450ef89f,2023-06-01 14:05:40.645,Yandex,cpc,"03997128",,,,,
"979c6834154ac362f267c96c9c6b00fa1614394d",2023-06-01 14:07:52.389,vk-senler,cpc,freemium,,,,,
"2ea027a8331353e696cd22a4bb435f266d2d41bc",2023-06-01 14:09:56.771,telegram,social,mdtrue*studenty-mnogih-onlayn-kursov-p,,,,,
df70021a0f70f9f5166ab839612988bbd5af698c,2023-06-01 14:12:07.629,vk-senler,cpc,base-frontend,,,,,
e2626619260dbf6a0ce7c56f10b684ea3dda8877,2023-06-01 14:14:18.163,admitad,cpa,admitad,,,,,
"288c2e49da7d2f6fd32f3857331edf3c0c7961b7",2023-06-01 14:21:03.637,vk,cpc,prof-python,,,,,
"3c890df17418570f1eb43bf1d3ab2323e3bd25dc",2023-06-01 14:21:41.555,telegram,social,course_completed,,,,,
"666cb7f0cb1acf1838fdb400270db6a40fdbdbac",2023-06-01 14:23:31.127,vk,cpc,prof-java,,,,,
aa2c2f16d16f1f90f0d3686a4052cc84c751559a,2023-06-01 14:31:10.674,telegram,cpp,base-python,,,,,
"63bdf1af90e55a9ab33f1b44c2b8f8fd458dd35a",2023-06-01 14:32:39.989,admitad,cpa,admitad,,,,,
"2474d13ec957bec320701042ec78301f0bcc0526",2023-06-01 14:43:53.715,admitad,cpa,admitad,,,,,
"821b62b64ce94b2f0735f6a062b585223a181892",2023-06-01 14:48:13.509,tproger,cpc,dod-frontend,,,,,
"644626dc795dad4293ddfe35da18657df6daf785",2023-06-01 14:51:00.000,yandex,cpc,prof-frontend,,,,,
a8d1f7c6dc57bf657015c5d4460223ae5fa0fa91,2023-06-01 14:51:17.595,zen,social,hexlet-blog,,,,,
fa1f76a17fea2b3b7e01db22d2f8cf7e2c89fbac,2023-06-01 14:53:42.132,vk-senler,cpc,freemium,,,,,
"6ed10b3c5cf3380acdfaea1bfe5ef021ad72d1f2",2023-06-01 14:59:52.007,vk,cpc,freemium-frontend,,,,,
"8ce9b5ccb8a7ed2638f420b52746d032653ba9cf",2023-06-01 15:01:13.976,admitad,cpa,admitad,,,,,
fcdea50020d31592c505c6a8a773c931c73a9a53,2023-06-01 15:02:00.000,yandex,cpc,base-python,,,,,
"0ca83d3907d6a141ccf005e41d550523114303cc",2023-06-01 15:06:17.616,admitad,cpa,admitad,,,,,
f919b6c5ddb94cd340a020774e6a2197ff65a072,2023-06-01 15:08:11.818,vc,cpp,dod-php,,,,,
"79c4a84a7bd1c388adacb28e1f88299a234c499a",2023-06-01 15:10:03.953,vk,cpc,base-python,,,,,
"901000b6d75a05e839d67d755b009da7556c4bab",2023-06-01 15:13:12.719,tproger,cpc,dod-frontend,,,,,
"848ddf933203d456ca37b3c706b9065edceeb9ae",2023-06-01 15:19:27.282,admitad,cpa,admitad,,,,,
"8c251ed3cd694dde16a4b4ab74c2118cab080cc9",2023-06-01 15:20:12.600,admitad,cpa,admitad,,,,,
de60604905b2c720b2dc5c616ac8ae531bb78b2d,2023-06-01 15:22:45.053,telegram,cpp,intensive-python,,,,,
"5470d10475ccb02269ce73d5affa6c22ff2a658a",2023-06-01 15:22:50.170,admitad,cpa,admitad,,,,,
ae52cdd43b80f54e6f22d9117f90167154ead0f0,2023-06-01 15:25:30.357,telegram,cpp,base-java,,,,,
"3f8de44b6ced53bf007f6944fd07848de72d0871",2023-06-01 15:27:36.063,telegram,cpp,base-python,,,,,
cb69eb7a6bb35446165ded4244fc765a28908411,2023-06-01 15:34:00.000,yandex,cpc,base-frontend,,,,,
"3d60137ada5796bed65eb1cd98ce46cba965e5f5",2023-06-01 15:43:42.254,telegram,cpp,base-python,,,,,
c68b5ebf3a3f5c02aa13db878b9352b60db9b5d9,2023-06-01 15:47:39.202,telegram,cpp,base-java,,,,,
"90d1cbef01f953e55fa6a3ff618411c3ea9bb195",2023-06-01 15:49:00.000,yandex,cpc,prof-frontend,,,,,
"846ded0b7eeb7fbe93a0ea21003e65286ad949d0",2023-06-01 15:54:27.651,admitad,cpa,admitad,,,,,
a1c88732626c262147a3a025838a4ade61b8deaf,2023-06-01 15:56:21.742,vk,cpc,freemium-frontend,,,,,
"9a743b38bf61c39c0aaa92741a262140804eb432",2023-06-01 15:57:10.544,vk,cpc,base-python,,,,,
